142.0000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.02941176470588236 4:0.1621621621621621 5:-0.06666666666666665 6:-1.000000000000000 
142.0000000000000 1:-0.2307692307692307 2:-1.000000000000000 3:-0.3235294117647058 4:0.2432432432432432 5:-0.1555555555555556 6:-1.000000000000000 
142.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:-0.08823529411764708 4:0.1351351351351351 5:-0.2000000000000000 6:-0.3015873015873016 
142.0000000000000 1:0.1076923076923078 2:-1.000000000000000 4:0.2432432432432432 5:-0.2000000000000000 6:-0.3015873015873016 
142.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:-0.3529411764705882 4:-0.05405405405405406 5:-0.2000000000000000 6:-0.3015873015873016 
142.0000000000000 1:-0.04615384615384610 2:-1.000000000000000 4:0.3513513513513513 5:0.02222222222222214 6:-0.3015873015873016 
142.0000000000000 1:-0.01538461538461533 2:-1.000000000000000 3:-0.2352941176470589 4:0.1621621621621621 5:0.02222222222222214 6:-0.3015873015873016 
187.0000000000000 1:-0.1692307692307692 2:-1.000000000000000 3:0.2941176470588236 4:-0.05405405405405406 5:-1.000000000000000 6:-0.3015873015873016 
187.0000000000000 1:-0.4461538461538461 2:-1.000000000000000 3:0.2352941176470589 4:0.1891891891891893 5:-1.000000000000000 6:-0.1428571428571429 
187.0000000000000 1:-0.07692307692307687 2:-1.000000000000000 3:0.4117647058823530 4:0.2432432432432432 5:-1.000000000000000 6:-0.2063492063492064 
187.0000000000000 1:-0.2000000000000000 2:-1.000000000000000 3:0.2941176470588236 4:0.1081081081081081 5:-1.000000000000000 6:-0.2063492063492064 
187.0000000000000 1:-0.3538461538461538 2:-1.000000000000000 3:0.2647058823529411 4:0.3243243243243243 5:-1.000000000000000 6:-0.2380952380952381 
187.0000000000000 1:-0.3230769230769230 2:-1.000000000000000 3:0.5000000000000000 4:0.2972972972972974 5:-1.000000000000000 6:-0.1746031746031747 
187.0000000000000 1:-0.3230769230769230 2:-1.000000000000000 3:0.2647058823529411 4:-0.05405405405405406 5:-1.000000000000000 6:-0.3015873015873016 
187.0000000000000 1:-0.2000000000000000 2:-1.000000000000000 3:0.1176470588235294 4:-0.1351351351351351 5:-1.000000000000000 6:-0.3015873015873016 
187.0000000000000 1:-0.2000000000000000 2:-1.000000000000000 4:0.08108108108108114 5:-0.2888888888888889 6:-0.3015873015873016 
187.0000000000000 1:-0.2000000000000000 2:-1.000000000000000 3:0.4705882352941178 4:0.05405405405405395 5:-0.2888888888888889 6:-0.3015873015873016 
187.0000000000000 1:-0.2307692307692307 2:-1.000000000000000 3:-0.1764705882352942 4:0.05405405405405395 5:-0.2888888888888889 6:-0.3015873015873016 
187.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:0.2352941176470589 4:0.2162162162162162 5:-0.2888888888888889 6:-0.3015873015873016 
187.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:0.1176470588235294 4:0.08108108108108114 5:-0.2888888888888889 6:-0.3015873015873016 
187.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:0.2352941176470589 4:0.1891891891891893 5:-0.2888888888888889 6:-0.3650793650793651 
187.0000000000000 1:-0.2615384615384615 2:-1.000000000000000 3:0.4117647058823530 4:0.1351351351351351 5:-0.2888888888888889 6:-0.3650793650793651 
187.0000000000000 1:-0.2307692307692307 2:-1.000000000000000 3:0.4411764705882353 4:0.1081081081081081 5:-0.2888888888888889 6:-0.3333333333333334 
187.0000000000000 1:-0.1692307692307692 2:-1.000000000000000 3:0.2352941176470589 4:0.1081081081081081 5:-0.2888888888888889 6:-0.3333333333333334 
187.0000000000000 1:-0.2307692307692307 2:-1.000000000000000 3:0.4411764705882353 4:0.1351351351351351 5:-0.2888888888888889 6:-0.2380952380952381 
187.0000000000000 1:-0.2615384615384615 2:-1.000000000000000 3:0.4411764705882353 4:-0.05405405405405406 5:-0.2888888888888889 6:-0.3333333333333334 
183.0000000000000 1:0.04615384615384621 2:-1.000000000000000 3:0.1176470588235294 4:-1.000000000000000 5:-1.000000000000000 6:-1.000000000000000 
183.0000000000000 1:0.07692307692307687 2:-1.000000000000000 3:-0.1764705882352942 4:0.4864864864864864 5:-1.000000000000000 6:-0.3968253968253969 
183.0000000000000 1:-0.01538461538461533 2:-1.000000000000000 3:0.05882352941176472 4:0.3513513513513513 5:-1.000000000000000 6:-0.3968253968253969 
183.0000000000000 1:0.04615384615384621 2:-1.000000000000000 4:0.3243243243243243 5:-1.000000000000000 6:-0.3968253968253969 
183.0000000000000 1:0.04615384615384621 2:-1.000000000000000 3:0.1176470588235294 4:0.4864864864864864 5:0.1111111111111112 6:-0.3968253968253969 
183.0000000000000 1:0.04615384615384621 2:-1.000000000000000 3:-0.05882352941176472 4:0.2972972972972974 5:0.02222222222222214 6:-0.3968253968253969 
183.0000000000000 1:0.01538461538461533 2:-1.000000000000000 3:-0.02941176470588236 4:0.4054054054054055 5:0.02222222222222214 6:-0.3650793650793651 
183.0000000000000 1:0.01538461538461533 2:-1.000000000000000 3:-0.05882352941176472 4:0.6486486486486487 5:0.02222222222222214 6:-0.3650793650793651 
183.0000000000000 1:0.01538461538461533 2:-1.000000000000000 3:0.2941176470588236 4:0.2432432432432432 5:-0.02222222222222225 6:-0.3650793650793651 
183.0000000000000 1:-0.3538461538461538 2:-1.000000000000000 3:0.2941176470588236 4:0.3783783783783783 5:0.02222222222222214 6:-0.3650793650793651 
183.0000000000000 1:-0.07692307692307687 2:-1.000000000000000 3:0.2058823529411764 4:0.5675675675675675 5:0.02222222222222214 6:-0.3015873015873016 
183.0000000000000 1:-0.2923076923076923 2:-1.000000000000000 3:0.1470588235294117 4:0.5945945945945945 5:-0.06666666666666665 6:-0.2380952380952381 
183.0000000000000 1:0.04615384615384621 2:-1.000000000000000 3:0.08823529411764697 4:0.5135135135135136 5:-0.06666666666666665 6:-0.3015873015873016 
183.0000000000000 1:0.1076923076923078 2:-1.000000000000000 3:0.08823529411764697 4:0.5135135135135136 5:-0.06666666666666665 6:-0.1746031746031747 
183.0000000000000 1:0.01538461538461533 2:-1.000000000000000 3:0.2058823529411764 4:0.4594594594594594 5:-0.02222222222222225 6:-0.2063492063492064 
183.0000000000000 1:-0.1384615384615384 2:-1.000000000000000 3:-0.02941176470588236 4:0.5405405405405406 5:-0.02222222222222225 6:-0.2698412698412699 
183.0000000000000 1:-0.1076923076923076 2:-1.000000000000000 3:-0.02941176470588236 4:0.5405405405405406 5:-0.06666666666666665 6:-0.2698412698412699 
183.0000000000000 1:-0.07692307692307687 2:-1.000000000000000 3:0.1176470588235294 4:0.4324324324324325 5:-0.06666666666666665 6:-0.3333333333333334 
183.0000000000000 1:-0.1384615384615384 2:-1.000000000000000 3:0.1764705882352942 4:0.5675675675675675 5:-0.06666666666666665 6:-0.3333333333333334 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:-0.1555555555555556 6:-1.000000000000000 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:0.2000000000000000 6:-1.000000000000000 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:0.06666666666666665 6:-1.000000000000000 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.1764705882352942 4:-1.000000000000000 5:0.06666666666666665 6:-0.3333333333333334 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.2352941176470589 4:-1.000000000000000 5:0.06666666666666665 6:-0.3333333333333334 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.1764705882352942 4:-1.000000000000000 5:0.6444444444444444 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:0.4222222222222223 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:0.3333333333333333 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.1470588235294117 4:-1.000000000000000 5:0.3333333333333333 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.08823529411764697 4:-1.000000000000000 5:0.3333333333333333 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.1764705882352942 4:-1.000000000000000 5:0.1555555555555555 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.1176470588235294 4:-1.000000000000000 5:0.2000000000000000 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.05882352941176472 4:-1.000000000000000 5:-0.02222222222222225 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.2058823529411765 4:-1.000000000000000 5:0.2444444444444445 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.2058823529411765 4:-1.000000000000000 5:0.2444444444444445 6:-0.3015873015873016 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 4:-1.000000000000000 5:0.2444444444444445 6:-0.3333333333333334 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.3823529411764706 4:-1.000000000000000 5:0.3777777777777778 6:-0.2698412698412699 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:-0.05882352941176472 4:-0.2702702702702703 5:0.2444444444444445 6:-0.1746031746031747 
332.0000000000000 1:-1.000000000000000 2:-1.000000000000000 3:0.3529411764705883 4:-0.3783783783783784 5:0.2444444444444445 6:-0.04761904761904767 
182.0000000000000 1:-0.1384615384615384 2:-1.000000000000000 3:-0.05882352941176472 4:0.3243243243243243 5:-1.000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.1384615384615384 2:0.3571428571428572 3:0.1176470588235294 4:0.3513513513513513 5:0.2444444444444445 6:-1.000000000000000 
182.0000000000000 1:-0.1384615384615384 2:0.9285714285714286 3:0.02941176470588225 4:0.2972972972972974 5:0.2444444444444445 6:-1.000000000000000 
182.0000000000000 1:-0.1692307692307692 2:0.9285714285714286 3:0.02941176470588225 4:0.2702702702702702 5:0.2444444444444445 6:-1.000000000000000 
182.0000000000000 1:0.04615384615384621 2:0.9285714285714286 3:-0.1764705882352942 4:0.1351351351351351 5:0.06666666666666665 6:-1.000000000000000 
182.0000000000000 1:-0.04615384615384610 2:0.9285714285714286 3:0.02941176470588225 4:0.2432432432432432 5:0.06666666666666665 6:-1.000000000000000 
182.0000000000000 1:-0.1384615384615384 2:0.9285714285714286 3:0.02941176470588225 4:0.3513513513513513 5:0.06666666666666665 6:-1.000000000000000 
182.0000000000000 1:-0.07692307692307687 2:0.9285714285714286 3:-0.3823529411764706 4:0.3783783783783783 5:0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.07692307692307687 2:0.9285714285714286 3:-0.08823529411764708 4:0.2162162162162162 5:-0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.1384615384615384 2:0.9285714285714286 5:0.2444444444444445 6:-1.000000000000000 
182.0000000000000 1:-0.01538461538461533 2:0.9285714285714286 3:-0.1470588235294118 4:0.2972972972972974 5:0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.01538461538461533 2:0.9285714285714286 3:-0.02941176470588236 4:0.3783783783783783 5:0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.01538461538461533 2:0.9285714285714286 3:-0.2647058823529411 4:0.2972972972972974 5:0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:0.07692307692307687 2:0.9285714285714286 3:-0.2647058823529411 4:0.2432432432432432 5:0.2888888888888890 6:-1.000000000000000 
182.0000000000000 1:-0.3230769230769230 2:0.9285714285714286 3:0.05882352941176472 4:0.2162162162162162 5:0.2000000000000000 6:-1.000000000000000 
182.0000000000000 1:-0.2000000000000000 2:0.9285714285714286 3:-0.2941176470588235 4:0.3243243243243243 5:0.3333333333333333 6:-1.000000000000000 
182.0000000000000 1:-0.3230769230769230 2:0.9285714285714286 3:-0.02941176470588236 4:0.2702702702702702 5:0.2888888888888890 6:-1.000000000000000 
182.0000000000000 1:-0.1076923076923076 2:0.9285714285714286 3:-0.1764705882352942 4:0.2972972972972974 5:0.3777777777777778 6:-1.000000000000000 
182.0000000000000 1:-0.2307692307692307 2:0.9285714285714286 3:-0.2647058823529411 4:0.1351351351351351 5:0.1111111111111112 6:-1.000000000000000 
83.00000000000000 1:0.7230769230769232 2:-1.000000000000000 3:-0.2352941176470589 4:-0.08108108108108103 5:-1.000000000000000 6:0.2063492063492063 
83.00000000000000 1:0.6923076923076923 2:-1.000000000000000 3:-0.2352941176470589 5:-1.000000000000000 6:0.1111111111111112 
83.00000000000000 1:0.7846153846153847 2:0.7142857142857142 3:-0.02941176470588236 4:-0.2972972972972973 5:-1.000000000000000 6:0.1746031746031747 
83.00000000000000 1:0.9076923076923078 2:0.7142857142857142 3:-0.2647058823529411 4:-0.02702702702702697 5:-1.000000000000000 6:0.1111111111111112 
83.00000000000000 1:0.9076923076923078 2:0.7142857142857142 3:-0.08823529411764708 4:0.05405405405405395 5:-1.000000000000000 6:-0.3333333333333334 
83.00000000000000 1:0.8769230769230769 2:0.8571428571428572 3:-0.1764705882352942 4:0.05405405405405395 5:-1.000000000000000 6:-0.3333333333333334 
83.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.3529411764705882 4:-0.3783783783783784 5:-1.000000000000000 6:0.04761904761904767 
83.00000000000000 1:0.5384615384615385 2:0.8571428571428572 3:-0.2941176470588235 4:-0.2702702702702703 5:-1.000000000000000 6:-0.07936507936507942 
83.00000000000000 1:0.4153846153846155 2:0.8571428571428572 3:-0.2647058823529411 4:-0.2432432432432432 5:-1.000000000000000 6:-0.07936507936507942 
83.00000000000000 1:0.3846153846153846 2:0.8571428571428572 3:-0.2352941176470589 4:-0.2432432432432432 5:-1.000000000000000 6:-0.1428571428571429 
83.00000000000000 1:0.6923076923076923 2:0.8571428571428572 3:-0.5588235294117647 4:-0.02702702702702697 5:-1.000000000000000 6:0.07936507936507930 
83.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.5588235294117647 4:-0.2702702702702703 5:-1.000000000000000 6:0.3015873015873016 
83.00000000000000 1:0.6923076923076923 2:0.8571428571428572 3:-0.5588235294117647 4:-0.2432432432432432 5:-1.000000000000000 6:0.3015873015873016 
83.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.5588235294117647 4:-0.1351351351351351 5:-1.000000000000000 6:0.2380952380952381 
83.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.5588235294117647 4:-0.05405405405405406 5:-1.000000000000000 6:0.2380952380952381 
83.00000000000000 1:0.9076923076923078 2:0.8571428571428572 3:-0.3235294117647058 4:-0.02702702702702697 5:-1.000000000000000 6:0.04761904761904767 
83.00000000000000 1:0.8769230769230769 2:0.8571428571428572 3:-0.3529411764705882 5:-1.000000000000000 6:0.04761904761904767 
83.00000000000000 1:0.8769230769230769 2:0.8571428571428572 3:-0.2352941176470589 5:-1.000000000000000 6:0.04761904761904767 
83.00000000000000 1:0.8769230769230769 2:0.8571428571428572 3:-0.1764705882352942 5:-1.000000000000000 6:-0.01587301587301593 
84.00000000000000 1:0.9076923076923078 2:0.8571428571428572 3:-0.1764705882352942 4:-0.2702702702702703 5:-1.000000000000000 6:0.2698412698412698 
84.00000000000000 1:0.9692307692307693 2:0.8571428571428572 3:-0.1764705882352942 4:-0.1351351351351351 5:-1.000000000000000 6:0.2063492063492063 
84.00000000000000 1:0.9692307692307693 2:0.8571428571428572 3:-0.2352941176470589 4:-0.1081081081081081 5:-1.000000000000000 6:0.2698412698412698 
84.00000000000000 1:0.9692307692307693 2:0.8571428571428572 3:-0.3235294117647058 4:-0.2432432432432432 5:-1.000000000000000 6:0.1746031746031747 
84.00000000000000 1:0.7230769230769232 2:0.8571428571428572 3:-0.1176470588235294 4:-0.05405405405405406 5:-1.000000000000000 6:0.2063492063492063 
84.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.1764705882352942 4:-0.02702702702702697 5:-1.000000000000000 6:0.1428571428571428 
84.00000000000000 1:0.6000000000000001 2:0.8571428571428572 3:-0.1470588235294118 4:-0.02702702702702697 5:-1.000000000000000 6:0.07936507936507930 
84.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.1764705882352942 4:0.05405405405405395 5:-1.000000000000000 6:0.1746031746031747 
84.00000000000000 1:0.8769230769230769 2:0.8571428571428572 3:-0.1176470588235294 4:-0.08108108108108103 5:-1.000000000000000 6:0.3968253968253968 
84.00000000000000 1:0.5076923076923077 2:0.8571428571428572 3:-0.2941176470588235 4:-0.2432432432432432 5:-1.000000000000000 6:-0.1746031746031747 
84.00000000000000 1:0.5384615384615385 2:0.8571428571428572 3:-0.2058823529411765 4:-0.1891891891891891 5:-1.000000000000000 6:-0.2380952380952381 
84.00000000000000 1:0.5384615384615385 2:0.8571428571428572 3:-0.1764705882352942 4:-0.1891891891891891 5:-1.000000000000000 6:-0.1428571428571429 
84.00000000000000 1:0.6307692307692307 2:0.8571428571428572 3:-0.1764705882352942 4:-0.1891891891891891 5:-1.000000000000000 6:-0.1111111111111112 
84.00000000000000 1:0.5692307692307692 2:0.8571428571428572 3:-0.2058823529411765 4:-0.1621621621621622 5:-1.000000000000000 6:-0.1746031746031747 
84.00000000000000 1:0.6923076923076923 2:0.8571428571428572 3:-0.2647058823529411 4:-0.05405405405405406 5:-1.000000000000000 6:0.04761904761904767 
84.00000000000000 1:0.9692307692307693 2:0.8571428571428572 3:-0.2352941176470589 4:-0.2162162162162162 5:-1.000000000000000 6:0.1428571428571428 
84.00000000000000 1:0.9384615384615385 2:0.8571428571428572 3:-0.2647058823529411 4:-0.02702702702702697 5:-1.000000000000000 6:0.2063492063492063 
84.00000000000000 1:0.9076923076923078 2:0.8571428571428572 3:-0.2647058823529411 4:-0.2432432432432432 5:-1.000000000000000 6:0.04761904761904767 
84.00000000000000 1:0.9076923076923078 2:0.8571428571428572 3:-0.2647058823529411 4:-0.02702702702702697 5:-1.000000000000000 6:0.2063492063492063 
85.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.2352941176470589 4:-0.2972972972972973 5:-1.000000000000000 6:0.04761904761904767 
85.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.2352941176470589 4:-0.2432432432432432 5:-1.000000000000000 6:0.1428571428571428 
85.00000000000000 1:0.6615384615384616 2:0.8571428571428572 3:-0.2352941176470589 4:-0.4324324324324325 5:-1.000000000000000 6:0.01587301587301582 
85.00000000000000 1:0.8461538461538463 2:0.8571428571428572 3:-0.3529411764705882 4:-0.05405405405405406 5:-1.000000000000000 6:0.3015873015873016 
